同盟	君主	領地名	X	Y	人口	本拠
ヴァリアント	Eaga	北西砦457	-551	242		
ヴァリアント	Eaga	北西砦503	-592	729		
ヴァリアント	Eaga	北西砦504	-590	771		
ヴァリアント	Eaga	北西砦523	-641	65		
ヴァリアント	Eaga	北西砦525	-635	151		
ヴァリアント	Eaga	北西砦530	-638	378		
ヴァリアント	Eaga	北西砦540	-658	45		
ヴァリアント	Eaga	北西砦548	-663	393		
ヴァリアント	Eaga	北西砦556	-657	751		
ヴァリアント	Eaga	北西砦558	-682	65		
ヴァリアント	Eaga	北西砦565	-682	374		
ヴァリアント	Eaga	北西砦578	-706	174		
ヴァリアント	Eaga	北西砦582	-708	356		
ヴァリアント	Eaga	北西砦595	-728	154		
ヴァリアント	Eaga	北西砦619	-746	440		
ヴァリアント	Eaga	北西砦634	-766	334		
ヴァリアント	Eaga	北西砦636	-768	414		
ヴァリアント	Eaga	新領地-683,66	-683	66		
ヴァリアント	Eaga	新領地-662,58	-662	58		
ヴァリアント	Eaga	新領地-710,67	-710	67		
ヴァリアント	Eaga	新領地-660,56	-660	56		
ヴァリアント	Eaga	新領地-659,57	-659	57		
ヴァリアント	Eaga	新領地-353,485	-353	485		
ヴァリアント	Eaga	新領地-356,486	-356	486		
ヴァリアント	Eaga	新領地-740,91	-740	91		
ヴァリアント	Eaga	新領地-737,73	-737	73		
ヴァリアント	Eaga	新領地-722,70	-722	70		
ヴァリアント	Eaga	新領地-721,70	-721	70		
ヴァリアント	Eaga	新領地-723,69	-723	69		
ヴァリアント	Eaga	新領地-721,71	-721	71		
ヴァリアント	Eaga	新領地-721,72	-721	72		
ヴァリアント	Eaga	新領地-722,69	-722	69		
ヴァリアント	Eaga	新領地-756,163	-756	163		
ヴァリアント	Eaga	新領地-759,165	-759	165		
ヴァリアント	Eaga	新領地-759,167	-759	167		
ヴァリアント	Eaga	新領地-761,168	-761	168		
ヴァリアント	Eaga	新領地-752,397	-752	397		
ヴァリアント	Eaga	新領地-750,398	-750	398		
ヴァリアント	Eaga	新領地-744,397	-744	397		
ヴァリアント	Eaga	新領地-746,400	-746	400		
ヴァリアント	Eaga	新領地-745,397	-745	397		
ヴァリアント	Eaga	新領地-632,379	-632	379		
ヴァリアント	Eaga	新領地-636,380	-636	380		
ヴァリアント	Eaga	新領地-631,380	-631	380		
ヴァリアント	Eaga	新領地-630,384	-630	384		
ヴァリアント	Eaga	新領地-633,379	-633	379		
ヴァリアント	Eaga	新領地-642,66	-642	66		
ヴァリアント	Eaga	新領地-594,771	-594	771		
ヴァリアント	Eaga	新領地-666,55	-666	55		
ヴァリアント	Eaga	新領地-666,54	-666	54		
ヴァリアント	Eaga	新領地-585,731	-585	731		
ヴァリアント	Eaga	新領地-586,731	-586	731		
ヴァリアント	Eaga	新領地-676,50	-676	50		
ヴァリアント	Eaga	新領地-676,51	-676	51		
ヴァリアント	yuu	yuu城	-327	578	589	1
ヴァリアント	yuu	新規砦-502,253	-502	253	438	
ヴァリアント	yuu	新規砦-486,254	-486	254	216	
ヴァリアント	yuu	新領地-326,580	-326	580		
ヴァリアント	yuu	新領地-324,576	-324	576		
ヴァリアント	yuu	新領地-323,577	-323	577		
ヴァリアント	yuu	新領地-324,579	-324	579		
ヴァリアント	yuu	新領地-323,579	-323	579		
ヴァリアント	yuu	新領地-320,573	-320	573		
ヴァリアント	yuu	新領地-321,581	-321	581		
ヴァリアント	yuu	新領地-320,570	-320	570		
ヴァリアント	yuu	新領地-518,260	-518	260		
ヴァリアント	yuu	新領地-512,255	-512	255		
ヴァリアント	yuu	新領地-506,254	-506	254		
ヴァリアント	yuu	新領地-507,250	-507	250		
ヴァリアント	yuu	新領地-506,253	-506	253		
ヴァリアント	yuu	新領地-486,266	-486	266		
ヴァリアント	yuu	新領地-485,266	-485	266		
ヴァリアント	yuu	新領地-485,268	-485	268		
ヴァリアント	yuu	新領地-485,267	-485	267		
ヴァリアント	yuu	新領地-486,258	-486	258		
ヴァリアント	yuu	新領地-486,257	-486	257		
ヴァリアント	オギッポン	クソメンです	-621	233	794	1
ヴァリアント	オギッポン	オギーチ	-727	155	367	
ヴァリアント	オギッポン	新規砦-630,231	-630	231	224	
ヴァリアント	オギッポン	新領地-619,228	-619	228		
ヴァリアント	オギッポン	新領地-623,231	-623	231		
ヴァリアント	オギッポン	新領地-616,223	-616	223		
ヴァリアント	オギッポン	新領地-707,173	-707	173		
ヴァリアント	オギッポン	新領地-760,158	-760	158		
ヴァリアント	オギッポン	新領地-626,225	-626	225		
ヴァリアント	オギッポン	新領地-624,233	-624	233		
ヴァリアント	オギッポン	新領地-626,234	-626	234		
ヴァリアント	オギッポン	新領地-619,229	-619	229		
ヴァリアント	オギッポン	新領地-706,175	-706	175		
ヴァリアント	オギッポン	新領地-707,354	-707	354		
ヴァリアント	オギッポン	新領地-723,145	-723	145		
ヴァリアント	オギッポン	新領地-722,147	-722	147		
ヴァリアント	オギッポン	新領地-722,148	-722	148		
ヴァリアント	オギッポン	新領地-719,140	-719	140		
ヴァリアント	オギッポン	新領地-718,140	-718	140		
ヴァリアント	オギッポン	新領地-717,139	-717	139		
ヴァリアント	オギッポン	新領地-716,139	-716	139		
ヴァリアント	オギッポン	新領地-718,139	-718	139		
ヴァリアント	オギッポン	新領地-716,140	-716	140		
ヴァリアント	オギッポン	新領地-717,141	-717	141		
ヴァリアント	オギッポン	新領地-716,141	-716	141		
ヴァリアント	オギッポン	新領地-717,142	-717	142		
ヴァリアント	オギッポン	新領地-719,142	-719	142		
ヴァリアント	オギッポン	新領地-719,141	-719	141		
ヴァリアント	オギッポン	新領地-768,333	-768	333		
ヴァリアント	オギッポン	新領地-718,142	-718	142		
ヴァリアント	オギッポン	新領地-629,233	-629	233		
ヴァリアント	オギッポン	新領地-681,372	-681	372		
ヴァリアント	オギッポン	新領地-726,163	-726	163		
ヴァリアント	オギッポン	新領地-617,224	-617	224		
ヴァリアント	オギッポン	新領地-615,223	-615	223		
ヴァリアント	オギッポン	新領地-620,230	-620	230		
ヴァリアント	オギッポン	新領地-616,224	-616	224		
ヴァリアント	西毒	崑崙白駝山	-421	532	862	1
ヴァリアント	西毒	蝦蟇攻	-544	717	528	
ヴァリアント	西毒	霊蛇森	-532	744	310	
ヴァリアント	西毒	新領地-423,534	-423	534		
ヴァリアント	西毒	新領地-442,529	-442	529		
ヴァリアント	西毒	新領地-423,532	-423	532		
ヴァリアント	西毒	新領地-423,531	-423	531		
ヴァリアント	西毒	新領地-420,534	-420	534		
ヴァリアント	西毒	新領地-342,658	-342	658		
ヴァリアント	西毒	新領地-346,659	-346	659		
ヴァリアント	西毒	新領地-310,661	-310	661		
ヴァリアント	西毒	新領地-413,642	-413	642		
ヴァリアント	西毒	新領地-417,647	-417	647		
ヴァリアント	西毒	新領地-375,667	-375	667		
ヴァリアント	西毒	新領地-422,531	-422	531		
ヴァリアント	西毒	新領地-459,685	-459	685		
ヴァリアント	西毒	新領地-457,676	-457	676		
ヴァリアント	西毒	新領地-470,677	-470	677		
ヴァリアント	西毒	新領地-503,683	-503	683		
ヴァリアント	西毒	新領地-526,706	-526	706		
ヴァリアント	西毒	新領地-529,712	-529	712		
ヴァリアント	西毒	新領地-533,716	-533	716		
ヴァリアント	西毒	新領地-505,685	-505	685		
ヴァリアント	西毒	新領地-542,722	-542	722		
ヴァリアント	西毒	新領地-670,395	-670	395		
ヴァリアント	西毒	新領地-679,770	-679	770		
ヴァリアント	西毒	新領地-657,750	-657	750		
ヴァリアント	西毒	新領地-650,757	-650	757		
ヴァリアント	西毒	新領地-633,754	-633	754		
ヴァリアント	西毒	新領地-631,751	-631	751		
ヴァリアント	西毒	新領地-634,749	-634	749		
ヴァリアント	西毒	新領地-631,747	-631	747		
ヴァリアント	西毒	新領地-654,759	-654	759		
ヴァリアント	西毒	新領地-655,759	-655	759		
ヴァリアント	西毒	新領地-675,761	-675	761		
ヴァリアント	西毒	新領地-419,534	-419	534		
ヴァリアント	西毒	新領地-766,414	-766	414		
ヴァリアント	☆亡霊船長☆	☆亡霊王国☆本部	-619	153	384	1
ヴァリアント	☆亡霊船長☆	☆こしひかりの村①☆	-398	659	274	
ヴァリアント	☆亡霊船長☆	☆ササニシキの村①☆	-508	776	48	
ヴァリアント	☆亡霊船長☆	新領地-617,151	-617	151		
ヴァリアント	☆亡霊船長☆	新領地-616,150	-616	150		
ヴァリアント	☆亡霊船長☆	新領地-617,153	-617	153		
ヴァリアント	☆亡霊船長☆	新領地-617,154	-617	154		
ヴァリアント	☆亡霊船長☆	新領地-616,155	-616	155		
ヴァリアント	☆亡霊船長☆	新領地-617,152	-617	152		
ヴァリアント	☆亡霊船長☆	新領地-748,177	-748	177		
ヴァリアント	☆亡霊船長☆	新領地-381,664	-381	664		
ヴァリアント	☆亡霊船長☆	新領地-310,659	-310	659		
ヴァリアント	☆亡霊船長☆	新領地-741,89	-741	89		
ヴァリアント	☆亡霊船長☆	新領地-396,658	-396	658		
ヴァリアント	☆亡霊船長☆	新領地-397,659	-397	659		
ヴァリアント	☆亡霊船長☆	新領地-618,155	-618	155		
ヴァリアント	☆亡霊船長☆	新領地-414,768	-414	768		
ヴァリアント	☆亡霊船長☆	新領地-437,700	-437	700		
ヴァリアント	☆亡霊船長☆	新領地-576,195	-576	195		
ヴァリアント	☆亡霊船長☆	新領地-577,196	-577	196		
ヴァリアント	☆亡霊船長☆	新領地-620,154	-620	154		
ヴァリアント	☆亡霊船長☆	新領地-618,153	-618	153		
ヴァリアント	☆亡霊船長☆	新領地-507,772	-507	772		
ヴァリアント	☆亡霊船長☆	新領地-507,773	-507	773		
ヴァリアント	☆亡霊船長☆	新領地-510,775	-510	775		
ヴァリアント	☆亡霊船長☆	新領地-508,771	-508	771		
ヴァリアント	☆亡霊船長☆	新領地-507,776	-507	776		
ヴァリアント	よっしぃ	yo-223,625	-223	625	514	1
ヴァリアント	よっしぃ	新規村-458,684	-458	684	32	
ヴァリアント	よっしぃ	新規砦-459,668	-459	668	257	
ヴァリアント	よっしぃ	新規砦-498,693	-498	693	186	
ヴァリアント	よっしぃ	新領地-219,618	-219	618		
ヴァリアント	よっしぃ	新領地-221,620	-221	620		
ヴァリアント	よっしぃ	新領地-226,611	-226	611		
ヴァリアント	よっしぃ	新領地-318,655	-318	655		
ヴァリアント	よっしぃ	新領地-413,641	-413	641		
ヴァリアント	よっしぃ	新領地-415,643	-415	643		
ヴァリアント	よっしぃ	新領地-414,641	-414	641		
ヴァリアント	よっしぃ	新領地-458,686	-458	686		
ヴァリアント	よっしぃ	新領地-457,685	-457	685		
ヴァリアント	よっしぃ	新領地-459,684	-459	684		
ヴァリアント	よっしぃ	新領地-457,684	-457	684		
ヴァリアント	よっしぃ	新領地-457,686	-457	686		
ヴァリアント	よっしぃ	新領地-459,686	-459	686		
ヴァリアント	よっしぃ	新領地-415,642	-415	642		
ヴァリアント	よっしぃ	新領地-504,682	-504	682		
ヴァリアント	よっしぃ	新領地-503,684	-503	684		
ヴァリアント	よっしぃ	新領地-503,682	-503	682		
ヴァリアント	よっしぃ	新領地-504,684	-504	684		
ヴァリアント	よっしぃ	新領地-505,682	-505	682		
ヴァリアント	よっしぃ	新領地-505,684	-505	684		
ヴァリアント	よっしぃ	新領地-505,680	-505	680		
ヴァリアント	よっしぃ	新領地-505,683	-505	683		
ヴァリアント	よっしぃ	新領地-502,688	-502	688		
ヴァリアント	よっしぃ	新領地-499,694	-499	694		
ヴァリアント	よっしぃ	新領地-498,691	-498	691		
ヴァリアント	よっしぃ	新領地-495,694	-495	694		
ヴァリアント	よっしぃ	新領地-500,696	-500	696		
ヴァリアント	よっしぃ	新領地-503,726	-503	726		
ヴァリアント	よっしぃ	新領地-504,726	-504	726		
ヴァリアント	よっしぃ	新領地-494,723	-494	723		
ヴァリアント	よっしぃ	新領地-468,777	-468	777		
ヴァリアント	黄薬師	桃花島	-443	514	803	1
ヴァリアント	黄薬師	帰雲荘	-531	741	506	
ヴァリアント	黄薬師	黒風双殺	-644	764	183	
ヴァリアント	黄薬師	新領地-442,517	-442	517		
ヴァリアント	黄薬師	新領地-397,530	-397	530		
ヴァリアント	黄薬師	新領地-446,513	-446	513		
ヴァリアント	黄薬師	新領地-309,658	-309	658		
ヴァリアント	黄薬師	新領地-311,656	-311	656		
ヴァリアント	黄薬師	新領地-311,658	-311	658		
ヴァリアント	黄薬師	新領地-310,656	-310	656		
ヴァリアント	黄薬師	新領地-348,658	-348	658		
ヴァリアント	黄薬師	新領地-350,657	-350	657		
ヴァリアント	黄薬師	新領地-363,674	-363	674		
ヴァリアント	黄薬師	新領地-382,665	-382	665		
ヴァリアント	黄薬師	新領地-399,652	-399	652		
ヴァリアント	黄薬師	新領地-406,646	-406	646		
ヴァリアント	黄薬師	新領地-414,644	-414	644		
ヴァリアント	黄薬師	新領地-370,679	-370	679		
ヴァリアント	黄薬師	新領地-442,662	-442	662		
ヴァリアント	黄薬師	新領地-447,665	-447	665		
ヴァリアント	黄薬師	新領地-479,672	-479	672		
ヴァリアント	黄薬師	新領地-530,713	-530	713		
ヴァリアント	黄薬師	新領地-500,681	-500	681		
ヴァリアント	黄薬師	新領地-547,727	-547	727		
ヴァリアント	黄薬師	新領地-532,738	-532	738		
ヴァリアント	黄薬師	新領地-677,769	-677	769		
ヴァリアント	黄薬師	新領地-678,769	-678	769		
ヴァリアント	黄薬師	新領地-679,769	-679	769		
ヴァリアント	黄薬師	新領地-677,771	-677	771		
ヴァリアント	黄薬師	新領地-531,269	-531	269		
ヴァリアント	黄薬師	新領地-550,720	-550	720		
ヴァリアント	黄薬師	新領地-555,726	-555	726		
ヴァリアント	黄薬師	新領地-568,748	-568	748		
ヴァリアント	黄薬師	新領地-568,746	-568	746		
ヴァリアント	黄薬師	新領地-563,748	-563	748		
ヴァリアント	黄薬師	新領地-562,749	-562	749		
ヴァリアント	黄薬師	新領地-565,751	-565	751		
ヴァリアント	黄薬師	新領地-568,747	-568	747		
ヴァリアント	黄薬師	新領地-629,746	-629	746		
ヴァリアント	黄薬師	新領地-442,515	-442	515		
ヴァリアント	黄薬師	新領地-442,514	-442	514		
ヴァリアント	黄薬師	新領地-444,513	-444	513		
ヴァリアント	黄薬師	新領地-444,515	-444	515		
ヴァリアント	黄薬師	新領地-443,516	-443	516		
ヴァリアント	黄薬師	新領地-441,515	-441	515		
ヴァリアント	黄薬師	新領地-440,514	-440	514		
ヴァリアント	黄薬師	新領地-652,765	-652	765		
ヴァリアント	黄薬師	新領地-656,764	-656	764		
ヴァリアント	黄薬師	新領地-653,765	-653	765		
ヴァリアント	春案山子	春案山子城	-588	318	581	1
ヴァリアント	春案山子	春案山子村-春	-756	328	408	
ヴァリアント	春案山子	春案山子村-夏	-483	712	285	
ヴァリアント	春案山子	新領地-682,375	-682	375		
ヴァリアント	春案山子	新領地-726,371	-726	371		
ヴァリアント	春案山子	新領地-711,365	-711	365		
ヴァリアント	春案山子	新領地-765,373	-765	373		
ヴァリアント	春案山子	新領地-724,327	-724	327		
ヴァリアント	春案山子	新領地-587,316	-587	316		
ヴァリアント	春案山子	新領地-586,317	-586	317		
ヴァリアント	春案山子	新領地-589,319	-589	319		
ヴァリアント	春案山子	新領地-485,746	-485	746		
ヴァリアント	春案山子	新領地-587,322	-587	322		
ヴァリアント	春案山子	新領地-502,725	-502	725		
ヴァリアント	春案山子	新領地-489,705	-489	705		
ヴァリアント	春案山子	新領地-489,704	-489	704		
ヴァリアント	春案山子	新領地-487,704	-487	704		
ヴァリアント	春案山子	新領地-489,706	-489	706		
ヴァリアント	春案山子	新領地-488,706	-488	706		
ヴァリアント	春案山子	新領地-487,706	-487	706		
ヴァリアント	春案山子	新領地-479,714	-479	714		
ヴァリアント	春案山子	新領地-488,704	-488	704		
ヴァリアント	春案山子	新領地-490,710	-490	710		
ヴァリアント	春案山子	新領地-589,320	-589	320		
ヴァリアント	春案山子	新領地-588,320	-588	320		
ヴァリアント	春案山子	新領地-590,320	-590	320		
ヴァリアント	春案山子	新領地-590,319	-590	319		
ヴァリアント	春案山子	新領地-587,320	-587	320		
ヴァリアント	春案山子	新領地-586,319	-586	319		
ヴァリアント	春案山子	新領地-589,317	-589	317		
ヴァリアント	春案山子	新領地-470,706	-470	706		
ヴァリアント	春案山子	新領地-468,703	-468	703		
ヴァリアント	春案山子	新領地-465,704	-465	704		
ヴァリアント	春案山子	新領地-471,711	-471	711		
ヴァリアント	春案山子	新領地-456,686	-456	686		
ヴァリアント	春案山子	新領地-246,608	-246	608		
ヴァリアント	春案山子	新領地-246,609	-246	609		
ヴァリアント	春案山子	新領地-768,320	-768	320		
ヴァリアント	春案山子	新領地-769,319	-769	319		
ヴァリアント	春案山子	新領地-770,318	-770	318		
ヴァリアント	春案山子	新領地-764,325	-764	325		
ヴァリアント	春案山子	新領地-755,327	-755	327		
ヴァリアント	春案山子	新領地-756,330	-756	330		
ヴァリアント	日輪	オラオラ	-494	412	458	1
ヴァリアント	日輪	新規砦-291,631	-291	631	435	
ヴァリアント	日輪	新規砦-297,634	-297	634	214	
ヴァリアント	日輪	新規砦-297,627	-297	627	105	
ヴァリアント	日輪	新領地-496,415	-496	415		
ヴァリアント	日輪	新領地-493,413	-493	413		
ヴァリアント	日輪	新領地-497,417	-497	417		
ヴァリアント	日輪	新領地-501,416	-501	416		
ヴァリアント	日輪	新領地-292,632	-292	632		
ヴァリアント	日輪	新領地-290,631	-290	631		
ヴァリアント	日輪	新領地-298,635	-298	635		
ヴァリアント	日輪	新領地-491,413	-491	413		
ヴァリアント	日輪	新領地-286,631	-286	631		
ヴァリアント	日輪	新領地-286,630	-286	630		
ヴァリアント	日輪	新領地-284,633	-284	633		
ヴァリアント	日輪	新領地-283,632	-283	632		
ヴァリアント	日輪	新領地-296,627	-296	627		
ヴァリアント	日輪	新領地-286,635	-286	635		
ヴァリアント	日輪	新領地-298,626	-298	626		
ヴァリアント	日輪	新領地-296,625	-296	625		
ヴァリアント	日輪	新領地-295,625	-295	625		
ヴァリアント	日輪	新領地-298,628	-298	628		
ヴァリアント	日輪	新領地-297,626	-297	626		
ヴァリアント	日輪	新領地-299,633	-299	633		
ヴァリアント	日輪	新領地-296,641	-296	641		
ヴァリアント	日輪	新領地-297,641	-297	641		
ヴァリアント	日輪	新領地-302,640	-302	640		
ヴァリアント	日輪	新領地-303,640	-303	640		
ヴァリアント	日輪	新領地-304,639	-304	639		
ヴァリアント	日輪	新領地-307,645	-307	645		
ヴァリアント	日輪	新領地-308,647	-308	647		
ヴァリアント	日輪	新領地-307,648	-307	648		
ヴァリアント	日輪	新領地-307,649	-307	649		
ヴァリアント	日輪	新領地-495,411	-495	411		
ヴァリアント	日輪	新領地-494,411	-494	411		
ヴァリアント	日輪	新領地-493,412	-493	412		
ヴァリアント	日輪	新領地-494,414	-494	414		
ヴァリアント	日輪	新領地-495,414	-495	414		
ヴァリアント	日輪	新領地-493,411	-493	411		
ヴァリアント	日輪	新領地-495,413	-495	413		
ヴァリアント	日輪	新領地-495,412	-495	412		
ヴァリアント	くっき～	ほよ～ん(´；ω；｀)	-425	400	483	1
ヴァリアント	くっき～	新規村-494,744	-494	744	2	
ヴァリアント	くっき～	①	-733	380	795	
ヴァリアント	くっき～	②	-339	748	24	
ヴァリアント	くっき～	新領地-425,402	-425	402		
ヴァリアント	くっき～	北西砦600①	-727	372		
ヴァリアント	くっき～	北西砦600②	-725	371		
ヴァリアント	くっき～	北西砦600③	-725	372		
ヴァリアント	くっき～	北西砦600④	-727	373		
ヴァリアント	くっき～	北西砦600⑤	-725	373		
ヴァリアント	くっき～	北西砦600⑥	-726	373		
ヴァリアント	くっき～	北西砦634①	-766	335		
ヴァリアント	くっき～	北西砦633①	-770	288		
ヴァリアント	くっき～	新領地-738,387	-738	387		
ヴァリアント	くっき～	北西砦600⑦	-727	371		
ヴァリアント	くっき～	新領地-567,744	-567	744		
ヴァリアント	くっき～	新領地-345,748	-345	748		
ヴァリアント	くっき～	新領地-341,751	-341	751		
ヴァリアント	くっき～	新領地-340,744	-340	744		
ヴァリアント	くっき～	新領地-342,739	-342	739		
ヴァリアント	くっき～	新領地-342,738	-342	738		
ヴァリアント	くっき～	新領地-344,738	-344	738		
ヴァリアント	くっき～	新領地-340,734	-340	734		
ヴァリアント	くっき～	新領地-347,736	-347	736		
ヴァリアント	くっき～	新領地-645,762	-645	762		
ヴァリアント	くっき～	新領地-645,763	-645	763		
ヴァリアント	くっき～	新領地-493,743	-493	743		
ヴァリアント	くっき～	新領地-494,742	-494	742		
ヴァリアント	くっき～	新領地-495,741	-495	741		
ヴァリアント	くっき～	新領地-494,740	-494	740		
ヴァリアント	くっき～	新領地-493,739	-493	739		
ヴァリアント	くっき～	新領地-493,738	-493	738		
ヴァリアント	くっき～	新領地-494,737	-494	737		
ヴァリアント	くっき～	新領地-495,736	-495	736		
ヴァリアント	くっき～	新領地-495,735	-495	735		
ヴァリアント	くっき～	新領地-495,734	-495	734		
ヴァリアント	くっき～	新領地-496,733	-496	733		
ヴァリアント	くっき～	新領地-497,732	-497	732		
ヴァリアント	くっき～	新領地-464,705	-464	705		
ヴァリアント	うっしい	う-343,562	-343	562	425	1
ヴァリアント	うっしい	新規村-464,769	-464	769	2	
ヴァリアント	うっしい	新規砦-590,773	-590	773	151	
ヴァリアント	うっしい	新規砦-591,771	-591	771	51	
ヴァリアント	うっしい	新領地-337,556	-337	556		
ヴァリアント	うっしい	新領地-336,553	-336	553		
ヴァリアント	うっしい	新領地-345,562	-345	562		
ヴァリアント	うっしい	新領地-398,657	-398	657		
ヴァリアント	うっしい	新領地-397,657	-397	657		
ヴァリアント	うっしい	新領地-396,659	-396	659		
ヴァリアント	うっしい	新領地-398,658	-398	658		
ヴァリアント	うっしい	新領地-441,662	-441	662		
ヴァリアント	うっしい	新領地-441,664	-441	664		
ヴァリアント	うっしい	新領地-443,662	-443	662		
ヴァリアント	うっしい	新領地-443,663	-443	663		
ヴァリアント	うっしい	新領地-437,666	-437	666		
ヴァリアント	うっしい	新領地-547,729	-547	729		
ヴァリアント	うっしい	新領地-548,727	-548	727		
ヴァリアント	うっしい	新領地-549,728	-549	728		
ヴァリアント	うっしい	新領地-548,729	-548	729		
ヴァリアント	うっしい	新領地-549,727	-549	727		
ヴァリアント	うっしい	新領地-551,729	-551	729		
ヴァリアント	うっしい	新領地-549,729	-549	729		
ヴァリアント	うっしい	新領地-573,751	-573	751		
ヴァリアント	うっしい	新領地-574,751	-574	751		
ヴァリアント	うっしい	新領地-573,750	-573	750		
ヴァリアント	うっしい	新領地-575,751	-575	751		
ヴァリアント	うっしい	新領地-637,766	-637	766		
ヴァリアント	うっしい	新領地-465,768	-465	768		
ヴァリアント	うっしい	新領地-463,769	-463	769		
ヴァリアント	うっしい	新領地-342,561	-342	561		
ヴァリアント	うっしい	新領地-465,767	-465	767		
ヴァリアント	うっしい	新領地-341,562	-341	562		
ヴァリアント	うっしい	新領地-548,726	-548	726		
ヴァリアント	うっしい	新領地-465,772	-465	772		
ヴァリアント	うっしい	新領地-466,773	-466	773		
ヴァリアント	うっしい	新領地-467,774	-467	774		
ヴァリアント	うっしい	新領地-466,775	-466	775		
