同盟	君主	領地名	X	Y	人口	本拠
FN	嘘喰い牛凶	新領地-206,-712	-206	-712		
FN	嘘喰い牛凶	新領地-205,-712	-205	-712		
FN	嘘喰い牛凶	新領地-207,-713	-207	-713		
FN	嘘喰い牛凶	新領地-204,-711	-204	-711		
FN	嘘喰い牛凶	新領地-207,-712	-207	-712		
FN	嘘喰い牛凶	新領地-208,-714	-208	-714		
FN	嘘喰い牛凶	新領地-204,-710	-204	-710		
FN	嘘喰い牛凶	新領地-203,-709	-203	-709		
FN	嘘喰い牛凶	新領地-202,-709	-202	-709		
FN	嘘喰い牛凶	新領地-201,-710	-201	-710		
FN	嘘喰い牛凶	新領地-200,-710	-200	-710		
FN	嘘喰い牛凶	新領地-199,-709	-199	-709		
FN	嘘喰い牛凶	新領地-209,-714	-209	-714		
FN	嘘喰い牛凶	新領地-210,-713	-210	-713		
FN	嘘喰い牛凶	新領地-211,-714	-211	-714		
FN	嘘喰い牛凶	新領地-203,-708	-203	-708		
FN	嘘喰い牛凶	新領地-198,-708	-198	-708		
FN	嘘喰い牛凶	新領地-212,-715	-212	-715		
FN	嘘喰い牛凶	新領地-213,-716	-213	-716		
FN	嘘喰い牛凶	新領地-213,-717	-213	-717		
FN	嘘喰い牛凶	新領地-212,-718	-212	-718		
FN	嘘喰い牛凶	新領地-211,-719	-211	-719		
FN	嘘喰い牛凶	新領地-214,-718	-214	-718		
FN	嘘喰い牛凶	新領地-196,-724	-196	-724		
FN	まさいち	まさいち城	-172	-634	609	1
FN	まさいち	新規砦-136,-681	-136	-681	644	
FN	まさいち	新規砦-148,-662	-148	-662	16	
FN	まさいち	新領地-172,-633	-172	-633		
FN	まさいち	新領地-168,-630	-168	-630		
FN	まさいち	新領地-175,-637	-175	-637		
FN	まさいち	新領地-147,-687	-147	-687		
FN	まさいち	新領地-171,-633	-171	-633		
FN	まさいち	新領地-138,-675	-138	-675		
FN	まさいち	新領地-136,-679	-136	-679		
FN	まさいち	新領地-136,-678	-136	-678		
FN	まさいち	新領地-137,-679	-137	-679		
FN	まさいち	新領地-139,-674	-139	-674		
FN	まさいち	新領地-141,-679	-141	-679		
FN	まさいち	新領地-143,-679	-143	-679		
FN	まさいち	新領地-142,-676	-142	-676		
FN	まさいち	新領地-146,-689	-146	-689		
FN	まさいち	新領地-108,-597	-108	-597		
FN	まさいち	新領地-105,-596	-105	-596		
FN	まさいち	新領地-109,-596	-109	-596		
FN	まさいち	新領地-134,-685	-134	-685		
FN	まさいち	新領地-134,-686	-134	-686		
FN	まさいち	新領地-134,-687	-134	-687		
FN	まさいち	新領地-133,-688	-133	-688		
FN	まさいち	新領地-132,-689	-132	-689		
FN	まさいち	新領地-134,-684	-134	-684		
FN	まさいち	新領地-131,-691	-131	-691		
FN	まさいち	新領地-141,-673	-141	-673		
FN	まさいち	新領地-145,-666	-145	-666		
FN	まさいち	新領地-142,-667	-142	-667		
FN	まさいち	新領地-286,-725	-286	-725		
FN	まさいち	新領地-151,-665	-151	-665		
FN	まさいち	新領地-157,-667	-157	-667		
FN	まさいち	新領地-159,-669	-159	-669		
FN	まさいち	新領地-161,-673	-161	-673		
FN	まさいち	新領地-162,-673	-162	-673		
FN	まさいち	新領地-615,-707	-615	-707		
FN	まさいち	新領地-173,-634	-173	-634		
FN	まさいち	新領地-173,-635	-173	-635		
FN	まさいち	新領地-171,-635	-171	-635		
FN	まさいち	新領地-173,-633	-173	-633		
FN	まさいち	新領地-171,-634	-171	-634		
FN	まさいち	新領地-172,-635	-172	-635		
FN	まさいち	新領地-679,-731	-679	-731		
FN	みゅう太郎	みゅう太郎の城	-276	-607	825	1
FN	みゅう太郎	新規村-266,-664	-266	-664	506	
FN	みゅう太郎	新規砦-272,-671	-272	-671	2	
FN	みゅう太郎	新領地-277,-607	-277	-607		
FN	みゅう太郎	新領地-269,-614	-269	-614		
FN	みゅう太郎	新領地-276,-606	-276	-606		
FN	みゅう太郎	新領地-283,-645	-283	-645		
FN	みゅう太郎	新領地-284,-644	-284	-644		
FN	みゅう太郎	新領地-284,-645	-284	-645		
FN	みゅう太郎	新領地-267,-663	-267	-663		
FN	みゅう太郎	新領地-266,-662	-266	-662		
FN	みゅう太郎	新領地-268,-662	-268	-662		
FN	みゅう太郎	新領地-266,-661	-266	-661		
FN	みゅう太郎	新領地-267,-661	-267	-661		
FN	みゅう太郎	新領地-268,-661	-268	-661		
FN	みゅう太郎	新領地-266,-663	-266	-663		
FN	みゅう太郎	新領地-309,-704	-309	-704		
FN	みゅう太郎	新領地-310,-704	-310	-704		
FN	みゅう太郎	新領地-311,-705	-311	-705		
FN	みゅう太郎	新領地-273,-670	-273	-670		
FN	みゅう太郎	新領地-275,-667	-275	-667		
FN	みゅう太郎	新領地-272,-609	-272	-609		
FN	みゅう太郎	新領地-271,-671	-271	-671		
FN	みゅう太郎	新領地-278,-606	-278	-606		
FN	みゅう太郎	新領地-279,-605	-279	-605		
FN	みゅう太郎	新領地-279,-604	-279	-604		
FN	ハンバーグ職人	ハンバーグ城	-164	-652	1007	1
FN	ハンバーグ職人	新規砦-418,-584	-418	-584	782	
FN	ハンバーグ職人	新規砦-434,-585	-434	-585	387	
FN	ハンバーグ職人	新規砦-424,-570	-424	-570	363	
FN	ハンバーグ職人	新規砦-540,-640	-540	-640	224	
FN	ハンバーグ職人	新領地-162,-651	-162	-651		
FN	ハンバーグ職人	新領地-161,-648	-161	-648		
FN	ハンバーグ職人	新領地-160,-650	-160	-650		
FN	ハンバーグ職人	152隣接	-156	-642		
FN	ハンバーグ職人	新領地-418,-581	-418	-581		
FN	ハンバーグ職人	新領地-428,-588	-428	-588		
FN	ハンバーグ職人	新領地-441,-585	-441	-585		
FN	ハンバーグ職人	新領地-419,-569	-419	-569		
FN	ハンバーグ職人	新領地-548,-642	-548	-642		
FN	ハンバーグ職人	新領地-547,-641	-547	-641		
FN	ハンバーグ職人	新領地-162,-652	-162	-652		
FN	ハンバーグ職人	新領地-521,-625	-521	-625		
FN	ハンバーグ職人	新領地-521,-626	-521	-626		
FN	ハンバーグ職人	新領地-520,-620	-520	-620		
FN	ハンバーグ職人	新領地-524,-619	-524	-619		
FN	ハンバーグ職人	新領地-734,-11	-734	-11		
FN	ハンバーグ職人	新領地-159,-682	-159	-682		
FN	ハンバーグ職人	新領地-162,-682	-162	-682		
FN	ハンバーグ職人	新領地-161,-681	-161	-681		
FN	ハンバーグ職人	新領地-161,-680	-161	-680		
FN	ハンバーグ職人	新領地-738,-8	-738	-8		
FN	ハンバーグ職人	新領地-739,-8	-739	-8		
FN	ハンバーグ職人	新領地-740,-6	-740	-6		
FN	ハンバーグ職人	新領地-160,-690	-160	-690		
FN	ハンバーグ職人	新領地-162,-691	-162	-691		
FN	ハンバーグ職人	新領地-159,-687	-159	-687		
FN	ハンバーグ職人	新領地-159,-686	-159	-686		
FN	ハンバーグ職人	新領地-162,-693	-162	-693		
FN	ハンバーグ職人	新領地-163,-688	-163	-688		
FN	ハンバーグ職人	新領地-166,-688	-166	-688		
FN	ハンバーグ職人	新領地-436,-585	-436	-585		
FN	ハンバーグ職人	新領地-432,-588	-432	-588		
FN	ハンバーグ職人	新領地-432,-587	-432	-587		
FN	ハンバーグ職人	新領地-430,-588	-430	-588		
FN	ハンバーグ職人	新領地-432,-590	-432	-590		
FN	ハンバーグ職人	新領地-437,-587	-437	-587		
FN	ハンバーグ職人	新領地-430,-590	-430	-590		
FN	ハンバーグ職人	新領地-438,-587	-438	-587		
FN	ハンバーグ職人	新領地-434,-588	-434	-588		
FN	ハンバーグ職人	新領地-435,-589	-435	-589		
FN	ハンバーグ職人	新領地-437,-590	-437	-590		
FN	ハンバーグ職人	新領地-436,-584	-436	-584		
FN	ハンバーグ職人	新領地-165,-653	-165	-653		
FN	ハンバーグ職人	新領地-437,-592	-437	-592		
FN	ハンバーグ職人	新領地-439,-592	-439	-592		
FN	あわびちゃん	あわび丸	-657	-35	686	1
FN	あわびちゃん	新規村-503,-770	-503	-770	631	
FN	あわびちゃん	新規砦-501,-754	-501	-754	2	
FN	あわびちゃん	北西砦628	-770	66		
FN	あわびちゃん	南西砦124	-112	-554		
FN	あわびちゃん	南西砦125	-110	-594		
FN	あわびちゃん	南西砦126	-114	-634		
FN	あわびちゃん	南西砦139	-129	-620		
FN	あわびちゃん	南西砦152	-155	-641		
FN	あわびちゃん	南西砦153	-153	-684		
FN	あわびちゃん	南西砦167	-174	-704		
FN	あわびちゃん	南西砦181	-202	-596		
FN	あわびちゃん	南西砦184	-195	-728		
FN	あわびちゃん	南西砦185	-195	-771		
FN	あわびちゃん	南西砦201	-217	-744		
FN	あわびちゃん	南西砦215	-240	-590		
FN	あわびちゃん	南西砦232	-265	-576		
FN	あわびちゃん	南西砦236	-267	-749		
FN	あわびちゃん	南西砦250	-283	-594		
FN	あわびちゃん	南西砦252	-287	-684		
FN	あわびちゃん	南西砦253	-284	-724		
FN	あわびちゃん	南西砦254	-287	-769		
FN	あわびちゃん	南西砦266	-311	-525		
FN	あわびちゃん	南西砦270	-312	-707		
FN	あわびちゃん	南西砦271	-311	-744		
FN	あわびちゃん	南西砦284	-334	-552		
FN	あわびちゃん	南西砦367	-436	-482		
FN	あわびちゃん	南西砦371	-438	-662		
FN	あわびちゃん	南西砦388	-464	-642		
FN	あわびちゃん	南西砦390	-460	-724		
FN	あわびちゃん	南西砦407	-482	-708		
FN	あわびちゃん	南西砦424	-506	-680		
FN	あわびちゃん	南西砦441	-531	-661		
FN	あわびちゃん	南西砦443	-531	-749		
FN	あわびちゃん	南西砦458	-550	-637		
FN	あわびちゃん	南西砦461	-549	-766		
FN	あわびちゃん	南西砦476	-568	-664		
FN	あわびちゃん	南西砦485	-590	-286		
FN	あわびちゃん	南西砦496	-592	-773		
FN	あわびちゃん	南西砦512	-615	-705		
FN	あわびちゃん	南西砦548	-662	-746		
FN	あわびちゃん	南西砦549	-682	-25		
FN	あわびちゃん	南西砦582	-704	-702		
FN	あわびちゃん	南西砦654	-706	-4		
FN	あわびちゃん	新領地-683,-25	-683	-25		
FN	あわびちゃん	新領地-681,-24	-681	-24		
FN	あわびちゃん	新領地-682,-26	-682	-26		
FN	あわびちゃん	新領地-683,-24	-683	-24		
FN	あわびちゃん	新領地-502,-768	-502	-768		
FN	あわびちゃん	新領地-504,-768	-504	-768		
FN	あわびちゃん	新領地-504,-769	-504	-769		
FN	あわびちゃん	新領地-502,-767	-502	-767		
FN	あわびちゃん	新領地-502,-769	-502	-769		
FN	あわびちゃん	新領地-659,-35	-659	-35		
FN	あわびちゃん	新領地-285,-772	-285	-772		
FN	あわびちゃん	新領地-286,-769	-286	-769		
FN	あわびちゃん	新領地-283,-779	-283	-779		
FN	あわびちゃん	新領地-282,-778	-282	-778		
FN	あわびちゃん	新領地-660,-29	-660	-29		
FN	あわびちゃん	新領地-282,-776	-282	-776		
FN	あわびちゃん	新領地-286,-778	-286	-778		
FN	あわびちゃん	新領地-287,-779	-287	-779		
FN	あわびちゃん	新領地-288,-780	-288	-780		
FN	あわびちゃん	新領地-289,-782	-289	-782		
FN	あわびちゃん	新領地-283,-778	-283	-778		
FN	あわびちゃん	新領地-503,-769	-503	-769		
FN	あわびちゃん	新領地-498,-772	-498	-772		
FN	あわびちゃん	新領地-628,-756	-628	-756		
FN	あわびちゃん	新領地-630,-756	-630	-756		
FN	あわびちゃん	新領地-495,-763	-495	-763		
FN	あわびちゃん	新領地-489,-765	-489	-765		
FN	あわびちゃん	新領地-499,-761	-499	-761		
FN	あわびちゃん	新領地-487,-761	-487	-761		
FN	あわびちゃん	新領地-496,-756	-496	-756		
FN	あわびちゃん	新領地-495,-755	-495	-755		
FN	あわびちゃん	新領地-601,-770	-601	-770		
FN	あわびちゃん	新領地-659,-37	-659	-37		
FN	あわびちゃん	新領地-658,-38	-658	-38		
FN	あわびちゃん	新領地-659,-34	-659	-34		
FN	あわびちゃん	新領地-659,-38	-659	-38		
FN	あわびちゃん	新領地-659,-36	-659	-36		
FN	あわびちゃん	新領地-659,-33	-659	-33		
FN	あわびちゃん	新領地-658,-33	-658	-33		
FN	あわびちゃん	新領地-657,-33	-657	-33		
FN	あわびちゃん	新領地-656,-33	-656	-33		
FN	あわびちゃん	新領地-655,-34	-655	-34		
FN	あわびちゃん	新領地-655,-35	-655	-35		
FN	あわびちゃん	新領地-657,-38	-657	-38		
FN	あわびちゃん	新領地-655,-36	-655	-36		
FN	あわびちゃん	新領地-655,-33	-655	-33		
FN	あわびちゃん	新領地-655,-37	-655	-37		
FN	あわびちゃん	新領地-655,-38	-655	-38		
FN	あわびちゃん	新領地-656,-38	-656	-38		
FN	あわびちゃん	新領地-502,-754	-502	-754		
FN	あわびちゃん	新領地-503,-754	-503	-754		
FN	あわびちゃん	新領地-504,-754	-504	-754		
FN	あわびちゃん	新領地-505,-755	-505	-755		
FN	あわびちゃん	新領地-506,-755	-506	-755		
FN	あわびちゃん	新領地-507,-755	-507	-755		
FN	あわびちゃん	新領地-508,-755	-508	-755		
FN	あわびちゃん	新領地-496,-764	-496	-764		
FN	さんとりー	農民です（´ﾟ公ﾟ`）	-456	-452	697	1
FN	さんとりー	新規村-438,-428	-438	-428	734	
FN	さんとりー	新規村-439,-430	-439	-430	501	
FN	さんとりー	新規村-439,-427	-439	-427	282	
FN	さんとりー	新領地-457,-450	-457	-450		
FN	さんとりー	新領地-435,-481	-435	-481		
FN	さんとりー	新領地-448,-442	-448	-442		
FN	さんとりー	新領地-444,-438	-444	-438		
FN	さんとりー	新領地-441,-435	-441	-435		
FN	さんとりー	新領地-439,-432	-439	-432		
FN	さんとりー	新領地-439,-429	-439	-429		
FN	さんとりー	新領地-438,-427	-438	-427		
FN	さんとりー	新領地-437,-428	-437	-428		
FN	さんとりー	新領地-437,-432	-437	-432		
FN	さんとりー	新領地-437,-427	-437	-427		
FN	さんとりー	新領地-437,-429	-437	-429		
FN	さんとりー	新領地-439,-431	-439	-431		
FN	さんとりー	新領地-439,-428	-439	-428		
FN	kanna	Whiskey♪	-599	-271	595	1
FN	kanna	新規砦-414,-597	-414	-597	431	
FN	kanna	新規砦-411,-620	-411	-620	258	
FN	kanna	新規砦-503,-767	-503	-767	2	
FN	kanna	新領地-598,-271	-598	-271		
FN	kanna	-596,-270☆6石	-596	-270		
FN	kanna	新領地-595,-271	-595	-271		
FN	kanna	新領地-599,-272	-599	-272		
FN	kanna	-599,-277☆9糧	-599	-277		
FN	kanna	南西285隣接①	-589	-286		
FN	kanna	-596,-272☆7糧	-596	-272		
FN	kanna	新領地-146,-686	-146	-686		
FN	kanna	-588,-284☆9鉄	-588	-284		
FN	kanna	南西285隣接②	-589	-285		
FN	kanna	南西353隣接①	-418	-599		
FN	kanna	-414,-598☆8資	-414	-598		
FN	kanna	南西353隣接②	-419	-597		
FN	kanna	-417,-603☆6石	-417	-603		
FN	kanna	-414,-603☆6木	-414	-603		
FN	kanna	-413,-602☆6木	-413	-602		
FN	kanna	-410,-602☆6鉄	-410	-602		
FN	kanna	-415,-604☆9石	-415	-604		
FN	kanna	南西389隣接	-462	-683		
FN	kanna	-414,-604☆6木	-414	-604		
FN	kanna	-416,-610☆6鉄	-416	-610		
FN	kanna	-416,-609☆6鉄	-416	-609		
FN	kanna	-417,-612☆9糧	-417	-612		
FN	kanna	-415,-612☆9鉄	-415	-612		
FN	kanna	-195,-723☆6鉄	-195	-723		
FN	kanna	-195,-720☆9木	-195	-720		
FN	kanna	南西184隣接	-194	-727		
FN	kanna	-412,-618☆8糧	-412	-618		
FN	kanna	-412,-621☆8糧	-412	-621		
FN	kanna	-409,-623☆6石	-409	-623		
FN	kanna	-407,-622☆8平	-407	-622		
FN	kanna	-500,-767☆6石	-500	-767		
FN	kanna	-509,-779☆9糧	-509	-779		
FN	kanna	-509,-775☆8資	-509	-775		
FN	kanna	-507,-784☆8糧	-507	-784		
FN	kanna	-505,-785☆6鉄	-505	-785		
FN	kanna	-506,-788☆8資	-506	-788		
FN	kanna	新領地-518,-785	-518	-785		
FN	kanna	新領地-523,-787	-523	-787		
FN	kanna	-534,-791☆9糧	-534	-791		
FN	kanna	-532,-793☆8資	-532	-793		
FN	kanna	-533,-793☆6石	-533	-793		
FN	kanna	新領地-599,-270	-599	-270		
FN	kanna	新領地-600,-270	-600	-270		
FN	kanna	新領地-600,-272	-600	-272		
FN	kanna	新領地-598,-272	-598	-272		
FN	kanna	新領地-598,-270	-598	-270		
FN	kanna	新領地-600,-271	-600	-271		
FN	かもちゃん	サンデーサイレンス	-639	-211	719	1
FN	かもちゃん	スペシャルウィーク	-441	-582	462	
FN	かもちゃん	新規砦-425,-579	-425	-579	2	
FN	かもちゃん	ダンスインザダーク	-473	-610	235	
FN	かもちゃん	新領地-637,-214	-637	-214		
FN	かもちゃん	新領地-636,-214	-636	-214		
FN	かもちゃん	新領地-753,7	-753	7		
FN	かもちゃん	新領地-756,10	-756	10		
FN	かもちゃん	新領地-733,-13	-733	-13		
FN	かもちゃん	新領地-758,12	-758	12		
FN	かもちゃん	新領地-754,51	-754	51		
FN	かもちゃん	新領地-747,52	-747	52		
FN	かもちゃん	新領地-692,-757	-692	-757		
FN	かもちゃん	新領地-474,-610	-474	-610		
FN	かもちゃん	新領地-481,-608	-481	-608		
FN	かもちゃん	新領地-481,-609	-481	-609		
FN	かもちゃん	新領地-481,-607	-481	-607		
FN	かもちゃん	新領地-477,-617	-477	-617		
FN	かもちゃん	新領地-481,-621	-481	-621		
FN	かもちゃん	t9	-483	-621		
FN	かもちゃん	新領地-475,-624	-475	-624		
FN	かもちゃん	新領地-477,-615	-477	-615		
FN	かもちゃん	新領地-425,-580	-425	-580		
FN	かもちゃん	新領地-476,-626	-476	-626		
FN	かもちゃん	新領地-473,-628	-473	-628		
FN	かもちゃん	新領地-424,-579	-424	-579		
FN	かもちゃん	新領地-475,-629	-475	-629		
FN	かもちゃん	新領地-474,-628	-474	-628		
FN	かもちゃん	新領地-427,-583	-427	-583		
FN	かもちゃん	新領地-426,-583	-426	-583		
FN	かもちゃん	新領地-425,-583	-425	-583		
