同盟	君主	領地名	X	Y	人口	本拠
月家七武海	昼行燈	新領地679,-100	679	-100		
月家七武海	昼行燈	新領地684,-111	684	-111		
月家七武海	昼行燈	新領地706,-127	706	-127		
月家七武海	昼行燈	新領地696,-117	696	-117		
月家七武海	昼行燈	新領地699,-126	699	-126		
月家七武海	昼行燈	新領地288,-290	288	-290		
月家七武海	昼行燈	新領地226,-213	226	-213		
月家七武海	昼行燈	新領地225,-214	225	-214		
月家七武海	昼行燈	新領地224,-215	224	-215		
月家七武海	昼行燈	新領地223,-216	223	-216		
月家七武海	昼行燈	新領地229,-213	229	-213		
月家七武海	昼行燈	新領地225,-210	225	-210		
月家七武海	昼行燈	新領地227,-205	227	-205		
月家七武海	昼行燈	新領地227,-212	227	-212		
月家七武海	昼行燈	新領地294,-300	294	-300		
月家七武海	昼行燈	新領地294,-305	294	-305		
月家七武海	昼行燈	新領地290,-306	290	-306		
月家七武海	昼行燈	新領地19,40	19	40		
月家七武海	昼行燈	新領地17,40	17	40		
月家七武海	昼行燈	新領地18,41	18	41		
月家七武海	昼行燈	新領地18,39	18	39		
月家七武海	昼行燈	新領地17,41	17	41		
月家七武海	昼行燈	新領地19,41	19	41		
月家七武海	昼行燈	新領地16,38	16	38		
月家七武海	昼行燈	新領地669,-88	669	-88		
月家七武海	昼行燈	新領地669,-90	669	-90		
月家七武海	昼行燈	新領地670,-88	670	-88		
月家七武海	昼行燈	新領地670,-90	670	-90		
月家七武海	昼行燈	新領地671,-90	671	-90		
月家七武海	昼行燈	新領地671,-88	671	-88		
月家七武海	昼行燈	新領地671,-89	671	-89		
月家七武海	昼行燈	新領地669,-89	669	-89		
月家七武海	昼行燈	新領地19,39	19	39		
月家七武海	昼行燈	新領地285,-281	285	-281		
月家七武海	昼行燈	新領地283,-281	283	-281		
月家七武海	昼行燈	新領地284,-281	284	-281		
月家七武海	昼行燈	新領地-64,46	-64	46		
月家七武海	昼行燈	新領地-62,47	-62	47		
月家七武海	昼行燈	新領地-62,46	-62	46		
月家七武海	昼行燈	新領地-62,45	-62	45		
月家七武海	昼行燈	新領地-64,45	-64	45		
月家七武海	昼行燈	新領地-63,45	-63	45		
月家七武海	昼行燈	新領地-63,48	-63	48		
月家七武海	昼行燈	新領地-58,45	-58	45		
月家七武海	昼行燈	新領地-66,44	-66	44		
月家七武海	昼行燈	新領地-63,47	-63	47		
月家七武海	昼行燈	新領地-299,166	-299	166		
月家七武海	昼行燈	新領地735,-23	735	-23		
月家七武海	昼行燈	新領地737,-27	737	-27		
月家七武海	昼行燈	新領地736,-28	736	-28		
月家七武海	昼行燈	新領地737,-29	737	-29		
月家七武海	昼行燈	新領地668,-87	668	-87		
月家七武海	昼行燈	新領地669,-87	669	-87		
月家七武海	昼行燈	新領地774,-800	774	-800		
月家七武海	昼行燈	新領地773,-800	773	-800		
月家七武海	昼行燈	新領地772,-799	772	-799		
月家七武海	昼行燈	新領地772,-798	772	-798		
月家七武海	昼行燈	新領地775,-800	775	-800		
月家七武海	昼行燈	新領地736,-30	736	-30		
月家七武海	昼行燈	新領地771,-797	771	-797		
月家七武海	昼行燈	新領地776,-798	776	-798		
月家七武海	昼行燈	新領地776,-800	776	-800		
月家七武海	昼行燈	新領地774,-798	774	-798		
月家七武海	昼行燈	新領地776,-799	776	-799		
月家七武海	昼行燈	新領地775,-798	775	-798		
月家七武海	昼行燈	新領地774,-799	774	-799		
月家七武海	昼行燈	新領地725,-19	725	-19		
月家七武海	昼行燈	新領地770,-797	770	-797		
月家七武海	昼行燈	新領地287,-309	287	-309		
月家七武海	昼行燈	新領地286,-308	286	-308		
月家七武海	昼行燈	新領地289,-309	289	-309		
月家七武海	昼行燈	新領地289,-307	289	-307		
月家七武海	昼行燈	新領地289,-306	289	-306		
月家七武海	昼行燈	新領地285,-309	285	-309		
月家七武海	昼行燈	新領地288,-307	288	-307		
月家七武海	昼行燈	新領地288,-304	288	-304		
月家七武海	昼行燈	新領地284,-308	284	-308		
月家七武海	昼行燈	新領地283,-309	283	-309		
月家七武海	昼行燈	新領地282,-309	282	-309		
月家七武海	昼行燈	新領地281,-308	281	-308		
月家七武海	昼行燈	新領地280,-308	280	-308		
月家七武海	昼行燈	新領地288,-306	288	-306		
月家七武海	昼行燈	新領地289,-304	289	-304		
月家七武海	昼行燈	新領地287,-308	287	-308		
月家七武海	昼行燈	新領地288,-309	288	-309		
月家七武海	昼行燈	新領地287,-307	287	-307		
月家七武海	昼行燈	新領地289,-308	289	-308		
月家七武海	昼行燈	新領地-302,167	-302	167		
月家七武海	昼行燈	新領地-304,167	-304	167		
月家七武海	昼行燈	新領地-303,167	-303	167		
月家七武海	昼行燈	新領地-302,168	-302	168		
月家七武海	昼行燈	新領地-302,169	-302	169		
月家七武海	昼行燈	新領地-304,168	-304	168		
月家七武海	昼行燈	新領地-304,169	-304	169		
月家七武海	昼行燈	新領地-303,169	-303	169		
月家七武海	昼行燈	新領地-301,170	-301	170		
月家七武海	昼行燈	新領地-301,171	-301	171		
月家七武海	昼行燈	新領地-301,172	-301	172		
月家七武海	昼行燈	新領地-300,173	-300	173		
月家七武海	昼行燈	新領地-299,174	-299	174		
月家七武海	昼行燈	新領地-299,175	-299	175		
月家七武海	昼行燈	新領地-300,176	-300	176		
月家七武海	昼行燈	新領地-301,166	-301	166		
月家七武海	昼行燈	新領地-304,166	-304	166		
月家七武海	昼行燈	新領地-305,167	-305	167		
月家七武海	昼行燈	新領地-303,166	-303	166		
月家七武海	昼行燈	新領地-302,166	-302	166		
月家七武海	昼行燈	新領地-303,170	-303	170		
月家七武海	昼行燈	新領地-305,166	-305	166		
月家七武海	昼行燈	新領地-305,168	-305	168		
月家七武海	昼行燈	新領地-305,169	-305	169		
月家七武海	昼行燈	新領地-301,167	-301	167		
月家七武海	昼行燈	新領地-301,169	-301	169		
月家七武海	昼行燈	新領地-304,170	-304	170		
月家七武海	昼行燈	新領地-301,168	-301	168		
月家七武海	昼行燈	新領地-305,170	-305	170		
月家七武海	昼行燈	新領地-302,170	-302	170		
月家七武海	昼行燈	新領地685,-112	685	-112		
月家七武海	昼行燈	新領地686,-114	686	-114		
月家七武海	昼行燈	新領地687,-114	687	-114		
月家七武海	昼行燈	新領地736,-31	736	-31		
月家七武海	昼行燈	新領地698,-121	698	-121		
月家七武海	昼行燈	新領地699,-121	699	-121		
月家七武海	昼行燈	新領地697,-122	697	-122		
月家七武海	昼行燈	新領地697,-123	697	-123		
月家七武海	昼行燈	新領地699,-123	699	-123		
月家七武海	昼行燈	新領地698,-123	698	-123		
月家七武海	昼行燈	新領地699,-122	699	-122		
月家七武海	昼行燈	新領地697,-121	697	-121		
月家七武海	昼行燈	新領地-417,533	-417	533		
月家七武海	昼行燈	新領地670,-91	670	-91		
月家七武海	昼行燈	新領地669,-91	669	-91		
月家七武海	昼行燈	新領地668,-88	668	-88		
月家七武海	昼行燈	新領地672,-91	672	-91		
月家七武海	昼行燈	新領地672,-89	672	-89		
月家七武海	昼行燈	新領地668,-90	668	-90		
月家七武海	昼行燈	新領地672,-87	672	-87		
月家七武海	昼行燈	新領地672,-88	672	-88		
月家七武海	昼行燈	新領地671,-87	671	-87		
月家七武海	昼行燈	新領地670,-87	670	-87		
月家七武海	昼行燈	新領地671,-91	671	-91		
月家七武海	昼行燈	新領地668,-91	668	-91		
月家七武海	昼行燈	新領地672,-90	672	-90		
月家七武海	昼行燈	新領地668,-89	668	-89		
月家七武海	昼行燈	新領地667,-86	667	-86		
月家七武海	昼行燈	新領地668,-92	668	-92		
月家七武海	昼行燈	新領地-449,498	-449	498		
月家七武海	なうなう	✿Masquerade✿	35	-676	797	1
月家七武海	なうなう	Curtain_Call	40	-698	657	
月家七武海	なうなう	Gold_Digger	25	-716	265	
月家七武海	なうなう	Summer_of_69	226	-514	348	
月家七武海	なうなう	Stary_Sheep	-160	-429	268	
月家七武海	なうなう	Gold_Ship	790	-731	350	
月家七武海	なうなう	旗艦アンドロメダ	-42	-22	244	
月家七武海	なうなう	Eye...	220	-219	458	
月家七武海	なうなう	Wウイリアムスの糧村	-529	-427	43	
月家七武海	なうなう	☆8資源、本拠地①	37	-678		
月家七武海	なうなう	☆8資源、本拠地②	38	-664		
月家七武海	なうなう	☆8資源、本拠地③	41	-688		
月家七武海	なうなう	☆6森、南東砦93	39	-701		
月家七武海	なうなう	☆6鉄、南東砦93	39	-700		
月家七武海	なうなう	☆8資源、本拠地④	44	-691		
月家七武海	なうなう	南東砦93★3隣接	41	-700		
月家七武海	なうなう	●●☆9鉄、譲渡用	23	-717		
月家七武海	なうなう	●●☆9石、譲渡用	23	-715		
月家七武海	なうなう	☆6森、南東砦80	26	-720		
月家七武海	なうなう	☆6鉄、南東砦80	27	-720		
月家七武海	なうなう	☆7糧、南東砦80隣接	25	-721		
月家七武海	なうなう	☆6森②、南東砦80	25	-723		
月家七武海	なうなう	☆6石、南東砦80	25	-722		
月家七武海	なうなう	☆6鉄②、南東砦80	24	-721		
月家七武海	なうなう	南東砦106★1隣接	70	-728		
月家七武海	なうなう	☆6森③、南東砦80	16	-732		
月家七武海	なうなう	☆7糧、南東砦80	14	-731		
月家七武海	なうなう	☆8糧、南東砦80	14	-729		
月家七武海	なうなう	☆8資源、南東砦80	14	-742		
月家七武海	なうなう	北東271★2隣接	334	27		
月家七武海	なうなう	襄陽☆9資源1	227	-220		
月家七武海	なうなう	襄陽☆9資源2	226	-220		
月家七武海	なうなう	襄陽☆9資源3	225	-220		
月家七武海	なうなう	襄陽☆9資源4	224	-220		
月家七武海	なうなう	襄陽☆9資源5	223	-220		
月家七武海	なうなう	襄陽☆9資源6	222	-220		
月家七武海	なうなう	北東306★2隣接	377	24		
月家七武海	なうなう	☆8資源、BRIAN	227	-514		
月家七武海	なうなう	南東445★2隣接	528	-613		
月家七武海	なうなう	襄陽隣接☆4	221	-219		
月家七武海	なうなう	☆6木①白天大砦	-160	-428		
月家七武海	なうなう	☆6木②白天大砦	-161	-430		
月家七武海	なうなう	☆8資源①、白天大砦	-157	-425		
月家七武海	なうなう	☆8資源、南東端っこ	776	-765		
月家七武海	なうなう	☆8資源②、白天大砦	-159	-426		
月家七武海	なうなう	足場にどうぞ。。。1	786	-754		
月家七武海	なうなう	新領地34,-677	34	-677		
月家七武海	なうなう	新領地35,-678	35	-678		
月家七武海	なうなう	新領地34,-675	34	-675		
月家七武海	なうなう	南東640★2隣接	769	-728		
月家七武海	なうなう	新領地34,-676	34	-676		
月家七武海	なうなう	新領地35,-675	35	-675		
月家七武海	なうなう	新領地35,-677	35	-677		
月家七武海	なうなう	新領地36,-676	36	-676		
月家七武海	なうなう	新領地36,-675	36	-675		
月家七武海	なうなう	新領地42,-26	42	-26		
月家七武海	なうなう	☆8資源①、南東僻地	789	-729		
月家七武海	なうなう	☆8資源②、南東僻地	788	-730		
月家七武海	なうなう	南東6包囲☆9石譲渡	21	-18		
月家七武海	なうなう	南東砦6★1包囲☆6石	21	-19		
月家七武海	なうなう	南東砦6★1☆9鉄譲渡	22	-18		
月家七武海	なうなう	南東砦1★2包囲4	24	-3		
月家七武海	なうなう	南東砦14★3包囲1	41	-25		
月家七武海	なうなう	洛陽の近くの足場	8	1		
月家七武海	なうなう	南東砦14★3包囲2	41	-24		
月家七武海	なうなう	洛陽近くの☆7隣接	9	2		
月家七武海	なうなう	南東砦1★2包囲7	26	-4		
月家七武海	なうなう	南東砦14★3包囲3	43	-24		
月家七武海	なうなう	南東砦14★3包囲4	41	-26		
月家七武海	なうなう	南東砦14★3包囲5	43	-26		
月家七武海	なうなう	北西砦1★2包囲1	-3	23		
月家七武海	なうなう	北西砦10★3包囲1	-20	25		
月家七武海	なうなう	北西砦10★3包囲2	-20	23		
月家七武海	なうなう	北西砦10★3包囲3	-19	23		
月家七武海	なうなう	北西砦10★3包囲4	-18	23		
月家七武海	なうなう	北西砦10★3包囲5	-18	25		
月家七武海	なうなう	北西砦10★3包囲6	-18	24		
月家七武海	なうなう	南西砦638★4包囲1	-42	-4		
月家七武海	なうなう	☆8糧、洛陽周辺1	0	18		
月家七武海	なうなう	☆8糧、洛陽周辺2	-11	32		
月家七武海	なうなう	☆8糧、洛陽周辺3	0	33		
月家七武海	なうなう	南西砦9★3包囲6	-42	-23		
月家七武海	なうなう	南西砦9★3包囲4	-42	-21		
月家七武海	なうなう	新領地38,-678	38	-678		
月家七武海	なうなう	本拠地周辺☆6森1	39	-678		
月家七武海	なうなう	本拠地周辺☆6森2	40	-678		
月家七武海	なうなう	新領地41,-677	41	-677		
月家七武海	なうなう	本拠地周辺☆6鉄1	42	-677		
月家七武海	なうなう	本拠地周辺☆6鉄2	42	-676		
月家七武海	なうなう	南東砦92★5周辺☆6森	46	-666		
月家七武海	なうなう	南西砦9★3包囲2	-40	-23		
月家七武海	なうなう	南西砦9★3包囲3	-41	-23		
月家七武海	なうなう	南西砦9★3周辺☆5石	-39	-21		
月家七武海	なうなう	南西砦9★3周辺☆6木	-46	-15		
月家七武海	なうなう	南西砦9★3周辺☆8糧1	-45	-15		
月家七武海	なうなう	南西砦9★3周辺☆8糧2	-37	-20		
月家七武海	なうなう	南西砦17★1包囲3	-63	-26		
月家七武海	なうなう	新領地34,-680	34	-680		
月家七武海	なうなう	新領地33,-674	33	-674		
月家七武海	なうなう	新領地34,-673	34	-673		
月家七武海	なうなう	☆8資源、南西89★4①	-42	-752		
月家七武海	なうなう	☆8資源、南西89★4②	-42	-750		
月家七武海	なうなう	ここよいかな^^	-627	-126		
月家七武海	なうなう	ここいいっすか?	-627	-125		
月家七武海	なうなう	ここならよいね♪	-626	-124		
月家七武海	なうなう	ノッヂさん守護担当♪	-625	-125		
月家七武海	なうなう	ふり熊盟主に向かう途中	-625	-124		
月家七武海	なうなう	たまたま見つけたのさ♪	-625	-126		
月家七武海	なうなう	今季もよろしくね	-627	-124		
月家七武海	なうなう	超北斗は潰すよ♪	-626	-126		
月家七武海	なうなう	拠点にするかも♪	-629	-128		
月家七武海	なうなう	新領地36,-677	36	-677		
月家七武海	なうなう	69隣接1	227	-515		
月家七武海	なうなう	69隣接2	226	-515		
月家七武海	なうなう	69隣接3	225	-515		
月家七武海	なうなう	69隣接4	225	-513		
月家七武海	なうなう	69隣接5	226	-513		
月家七武海	なうなう	69隣接6	227	-513		
月家七武海	なうなう	69隣接7	225	-514		
月家七武海	なうなう	☆6森①、拠点69周辺	222	-510		
月家七武海	なうなう	☆8糧①、拠点69周辺	230	-518		
月家七武海	なうなう	中途半端で謎の足場w	222	-508		
月家七武海	なうなう	☆6石①、拠点69周辺	219	-524		
月家七武海	なうなう	☆6石②、拠点69周辺	220	-523		
月家七武海	なうなう	☆8糧②、拠点69周辺	221	-522		
月家七武海	なうなう	☆6森②、拠点69周辺	222	-523		
月家七武海	なうなう	☆6鉄①、拠点69周辺	222	-522		
月家七武海	なうなう	☆6石③、拠点69周辺	218	-524		
月家七武海	なうなう	☆6森③、拠点69周辺	222	-520		
月家七武海	なうなう	☆6森④、拠点69周辺	228	-514		
月家七武海	なうなう	☆6鉄②、拠点69周辺	229	-515		
月家七武海	なうなう	新領地229,-519	229	-519		
月家七武海	なうなう	☆8糧③、拠点69周辺	231	-507		
月家七武海	なうなう	✿新まんた✿	-674	-70		
月家七武海	なうなう	☆5鉄、北東373★4傍	461	20		
月家七武海	なうなう	☆6鉄①北東373★4傍	459	18		
月家七武海	なうなう	☆6鉄②北東373★4傍	459	16		
月家七武海	なうなう	☆6森①北東373★4傍	460	14		
月家七武海	なうなう	新領地40,-581	40	-581		
月家七武海	なうなう	☆6石、北東373★4傍	462	23		
月家七武海	なうなう	☆6鉄③北東373★4傍	461	24		
月家七武海	なうなう	☆6鉄④北東373★4傍	463	24		
月家七武海	なうなう	✿まんた跡地✿	-678	-70		
月家七武海	なうなう	☛襄陽☆9糧村用地	231	-220		
月家七武海	なうなう	☆7糧、襄陽周辺	230	-220		
月家七武海	なうなう	トイプー①	464	9		
月家七武海	なうなう	アンドロメダ防衛1	-43	-22		
月家七武海	なうなう	アンドロメダ防衛2	-43	-23		
月家七武海	なうなう	アンドロメダ防衛3	-43	-21		
月家七武海	なうなう	☆9資源、建業と拠点	463	7		
月家七武海	なうなう	☆6石、金船隣接	789	-731		
月家七武海	なうなう	☆9資源、襄陽砦1	219	-218		
月家七武海	なうなう	☆9資源、襄陽砦2	220	-218		
月家七武海	なうなう	☆9資源、襄陽砦3	221	-218		
月家七武海	なうなう	☆9資源、襄陽砦4	220	-217		
月家七武海	なうなう	新領地45,-663	45	-663		
月家七武海	なうなう	新領地33,-675	33	-675		
月家七武海	なうなう	新領地36,-678	36	-678		
月家七武海	なうなう	新領地33,-677	33	-677		
月家七武海	なうなう	新領地33,-678	33	-678		
月家七武海	なうなう	新領地35,-674	35	-674		
月家七武海	なうなう	新領地34,-678	34	-678		
月家七武海	なうなう	新領地34,-674	34	-674		
月家七武海	なうなう	新領地33,-676	33	-676		
月家七武海	なうなう	新領地36,-674	36	-674		
月家七武海	なうなう	新領地37,-675	37	-675		
月家七武海	なうなう	新領地37,-674	37	-674		
月家七武海	なうなう	新領地37,-677	37	-677		
月家七武海	なうなう	新領地37,-676	37	-676		
月家七武海	なうなう	新領地33,-679	33	-679		
月家七武海	なうなう	新領地34,-679	34	-679		
月家七武海	なうなう	新領地32,-679	32	-679		
月家七武海	なうなう	新領地44,-662	44	-662		
月家七武海	なうなう	北東交流のための足場	631	143		
月家七武海	なうなう	新領地45,-661	45	-661		
月家七武海	なうなう	新領地44,-660	44	-660		
月家七武海	なうなう	新領地43,-659	43	-659		
月家七武海	なうなう	新領地33,-673	33	-673		
月家七武海	なうなう	新領地35,-680	35	-680		
月家七武海	なうなう	新領地33,-672	33	-672		
月家七武海	なうなう	新領地42,-660	42	-660		
月家七武海	なうなう	新領地44,-659	44	-659		
月家七武海	なうなう	新領地33,-681	33	-681		
月家七武海	なうなう	新領地45,-660	45	-660		
月家七武海	なうなう	新領地35,-673	35	-673		
月家七武海	なうなう	新領地43,-662	43	-662		
月家七武海	なうなう	新領地42,-659	42	-659		
月家七武海	なうなう	新領地43,-661	43	-661		
月家七武海	なうなう	新領地42,-661	42	-661		
月家七武海	なうなう	☆6石、本拠地周辺	35	-672		
月家七武海	なうなう	新領地36,-673	36	-673		
月家七武海	なうなう	新領地32,-678	32	-678		
