同盟	君主	領地名	X	Y	人口	本拠
替天行道総本部	カミーユビダン	新領地549,416	549	416		
替天行道総本部	カミーユビダン	新領地547,419	547	419		
替天行道総本部	カミーユビダン	新領地546,420	546	420		
替天行道総本部	カミーユビダン	新領地509,415	509	415		
替天行道総本部	カミーユビダン	新領地555,411	555	411		
替天行道総本部	カミーユビダン	新領地556,416	556	416		
替天行道総本部	カミーユビダン	新領地558,417	558	417		
替天行道総本部	カミーユビダン	新領地227,215	227	215		
替天行道総本部	カミーユビダン	新領地227,216	227	216		
替天行道総本部	カミーユビダン	新領地74,188	74	188		
替天行道総本部	カミーユビダン	新領地71,191	71	191		
替天行道総本部	カミーユビダン	新領地72,191	72	191		
替天行道総本部	カミーユビダン	新領地73,191	73	191		
替天行道総本部	カミーユビダン	新領地70,193	70	193		
替天行道総本部	カミーユビダン	新領地77,191	77	191		
替天行道総本部	カミーユビダン	新領地77,192	77	192		
替天行道総本部	カミーユビダン	新領地72,193	72	193		
替天行道総本部	カミーユビダン	新領地75,189	75	189		
替天行道総本部	カミーユビダン	新領地228,215	228	215		
替天行道総本部	カミーユビダン	新領地564,414	564	414		
替天行道総本部	カミーユビダン	新領地564,412	564	412		
替天行道総本部	カミーユビダン	新領地401,302	401	302		
替天行道総本部	カミーユビダン	新領地397,305	397	305		
替天行道総本部	カミーユビダン	新領地563,415	563	415		
替天行道総本部	カミーユビダン	新領地432,157	432	157		
替天行道総本部	カミーユビダン	新領地430,156	430	156		
替天行道総本部	カミーユビダン	新領地429,157	429	157		
替天行道総本部	カミーユビダン	新領地427,158	427	158		
替天行道総本部	カミーユビダン	新領地403,311	403	311		
替天行道総本部	カミーユビダン	新領地430,159	430	159		
替天行道総本部	カミーユビダン	新領地426,158	426	158		
替天行道総本部	カミーユビダン	新領地430,160	430	160		
替天行道総本部	カミーユビダン	新領地428,160	428	160		
替天行道総本部	カミーユビダン	新領地402,311	402	311		
替天行道総本部	カミーユビダン	新領地531,440	531	440		
替天行道総本部	カミーユビダン	新領地328,417	328	417		
替天行道総本部	カミーユビダン	新領地524,350	524	350		
替天行道総本部	カミーユビダン	新領地79,190	79	190		
替天行道総本部	カミーユビダン	新領地525,350	525	350		
替天行道総本部	カミーユビダン	新領地443,267	443	267		
替天行道総本部	カミーユビダン	新領地442,574	442	574		
替天行道総本部	カミーユビダン	新領地470,554	470	554		
替天行道総本部	カミーユビダン	新領地400,400	400	400		
替天行道総本部	カミーユビダン	新領地399,394	399	394		
替天行道総本部	カミーユビダン	新領地677,767	677	767		
替天行道総本部	カミーユビダン	新領地676,770	676	770		
替天行道総本部	カミーユビダン	新領地439,700	439	700		
替天行道総本部	カミーユビダン	新領地437,705	437	705		
替天行道総本部	カミーユビダン	新領地724,115	724	115		
替天行道総本部	カミーユビダン	新領地529,419	529	419		
替天行道総本部	カミーユビダン	新領地528,418	528	418		
替天行道総本部	カミーユビダン	新領地530,418	530	418		
替天行道総本部	カミーユビダン	新領地527,418	527	418		
替天行道総本部	カミーユビダン	新領地722,116	722	116		
替天行道総本部	カミーユビダン	新領地488,131	488	131		
替天行道総本部	カミーユビダン	新領地153,-2	153	-2		
替天行道総本部	カミーユビダン	新領地427,157	427	157		
替天行道総本部	カミーユビダン	新領地109,111	109	111		
替天行道総本部	カミーユビダン	新領地415,765	415	765		
替天行道総本部	カミーユビダン	新領地150,-2	150	-2		
替天行道総本部	ばぶ～ちゃん	UR400枚	495	444	1226	1
替天行道総本部	ばぶ～ちゃん	新規村-68,286	-68	286	2	
替天行道総本部	ばぶ～ちゃん	新規砦432,427	432	427	859	
替天行道総本部	ばぶ～ちゃん	新規砦654,797	654	797	580	
替天行道総本部	ばぶ～ちゃん	新規砦764,775	764	775	800	
替天行道総本部	ばぶ～ちゃん	新規砦314,656	314	656	401	
替天行道総本部	ばぶ～ちゃん	新規砦711,766	711	766	638	
替天行道総本部	ばぶ～ちゃん	新規砦580,704	580	704	289	
替天行道総本部	ばぶ～ちゃん	新規砦331,661	331	661	196	
替天行道総本部	ばぶ～ちゃん	新規砦198,370	198	370	2	
替天行道総本部	ばぶ～ちゃん	新領地492,443	492	443		
替天行道総本部	ばぶ～ちゃん	新領地491,442	491	442		
替天行道総本部	ばぶ～ちゃん	新領地485,436	485	436		
替天行道総本部	ばぶ～ちゃん	新領地494,445	494	445		
替天行道総本部	ばぶ～ちゃん	新領地435,430	435	430		
替天行道総本部	ばぶ～ちゃん	新領地436,430	436	430		
替天行道総本部	ばぶ～ちゃん	新領地437,429	437	429		
替天行道総本部	ばぶ～ちゃん	新領地437,428	437	428		
替天行道総本部	ばぶ～ちゃん	新領地435,431	435	431		
替天行道総本部	ばぶ～ちゃん	新領地437,427	437	427		
替天行道総本部	ばぶ～ちゃん	新領地437,426	437	426		
替天行道総本部	ばぶ～ちゃん	新領地436,432	436	432		
替天行道総本部	ばぶ～ちゃん	新領地436,426	436	426		
替天行道総本部	ばぶ～ちゃん	新領地436,425	436	425		
替天行道総本部	ばぶ～ちゃん	新領地434,423	434	423		
替天行道総本部	ばぶ～ちゃん	新領地433,432	433	432		
替天行道総本部	ばぶ～ちゃん	新領地258,352	258	352		
替天行道総本部	ばぶ～ちゃん	新領地262,345	262	345		
替天行道総本部	ばぶ～ちゃん	新領地265,342	265	342		
替天行道総本部	ばぶ～ちゃん	新領地266,342	266	342		
替天行道総本部	ばぶ～ちゃん	新領地307,658	307	658		
替天行道総本部	ばぶ～ちゃん	新領地600,765	600	765		
替天行道総本部	ばぶ～ちゃん	新領地307,657	307	657		
替天行道総本部	ばぶ～ちゃん	新領地309,655	309	655		
替天行道総本部	ばぶ～ちゃん	新領地310,656	310	656		
替天行道総本部	ばぶ～ちゃん	新領地615,746	615	746		
替天行道総本部	ばぶ～ちゃん	新領地612,753	612	753		
替天行道総本部	ばぶ～ちゃん	新領地638,772	638	772		
替天行道総本部	ばぶ～ちゃん	新領地316,655	316	655		
替天行道総本部	ばぶ～ちゃん	新領地324,655	324	655		
替天行道総本部	ばぶ～ちゃん	新領地328,659	328	659		
替天行道総本部	ばぶ～ちゃん	新領地328,660	328	660		
替天行道総本部	ばぶ～ちゃん	新領地616,746	616	746		
替天行道総本部	ばぶ～ちゃん	新領地704,755	704	755		
替天行道総本部	ばぶ～ちゃん	新領地711,760	711	760		
替天行道総本部	ばぶ～ちゃん	新領地719,771	719	771		
替天行道総本部	ばぶ～ちゃん	新領地331,662	331	662		
替天行道総本部	ばぶ～ちゃん	新領地751,744	751	744		
替天行道総本部	ばぶ～ちゃん	新領地752,745	752	745		
替天行道総本部	ばぶ～ちゃん	新領地712,767	712	767		
替天行道総本部	ばぶ～ちゃん	新領地710,765	710	765		
替天行道総本部	ばぶ～ちゃん	新領地773,770	773	770		
替天行道総本部	ばぶ～ちゃん	新領地719,774	719	774		
替天行道総本部	ばぶ～ちゃん	新領地714,756	714	756		
替天行道総本部	ばぶ～ちゃん	新領地313,657	313	657		
替天行道総本部	ばぶ～ちゃん	新領地769,779	769	779		
替天行道総本部	ばぶ～ちゃん	新領地771,781	771	781		
替天行道総本部	ばぶ～ちゃん	新領地763,776	763	776		
替天行道総本部	ばぶ～ちゃん	新領地770,779	770	779		
替天行道総本部	ばぶ～ちゃん	新領地756,782	756	782		
替天行道総本部	ばぶ～ちゃん	新領地754,784	754	784		
替天行道総本部	ばぶ～ちゃん	新領地748,735	748	735		
替天行道総本部	ばぶ～ちゃん	新領地127,-4	127	-4		
替天行道総本部	ばぶ～ちゃん	新領地572,716	572	716		
替天行道総本部	ばぶ～ちゃん	新領地572,717	572	717		
替天行道総本部	ばぶ～ちゃん	新領地567,710	567	710		
替天行道総本部	ばぶ～ちゃん	新領地566,707	566	707		
替天行道総本部	ばぶ～ちゃん	新領地569,702	569	702		
替天行道総本部	ばぶ～ちゃん	新領地574,705	574	705		
替天行道総本部	ばぶ～ちゃん	新領地582,710	582	710		
替天行道総本部	ばぶ～ちゃん	新領地581,716	581	716		
替天行道総本部	ばぶ～ちゃん	新領地581,703	581	703		
替天行道総本部	ばぶ～ちゃん	新領地579,701	579	701		
替天行道総本部	ばぶ～ちゃん	新領地578,697	578	697		
替天行道総本部	ばぶ～ちゃん	新領地231,196	231	196		
替天行道総本部	ばぶ～ちゃん	新領地230,202	230	202		
替天行道総本部	ばぶ～ちゃん	新領地245,191	245	191		
替天行道総本部	ばぶ～ちゃん	新領地308,308	308	308		
替天行道総本部	ばぶ～ちゃん	新領地312,309	312	309		
替天行道総本部	ばぶ～ちゃん	新領地312,320	312	320		
替天行道総本部	ばぶ～ちゃん	新領地495,445	495	445		
替天行道総本部	ばぶ～ちゃん	新領地494,444	494	444		
替天行道総本部	ばぶ～ちゃん	新領地494,443	494	443		
替天行道総本部	ばぶ～ちゃん	新領地496,445	496	445		
替天行道総本部	ばぶ～ちゃん	新領地496,444	496	444		
替天行道総本部	ばぶ～ちゃん	新領地496,443	496	443		
替天行道総本部	ばぶ～ちゃん	新領地495,443	495	443		
替天行道総本部	ばぶ～ちゃん	新領地39,269	39	269		
替天行道総本部	ばぶ～ちゃん	新領地36,273	36	273		
替天行道総本部	ばぶ～ちゃん	新領地48,272	48	272		
替天行道総本部	ばぶ～ちゃん	新領地51,271	51	271		
替天行道総本部	ばぶ～ちゃん	新領地23,247	23	247		
替天行道総本部	ばぶ～ちゃん	新領地25,251	25	251		
替天行道総本部	ばぶ～ちゃん	新領地22,255	22	255		
替天行道総本部	ばぶ～ちゃん	新領地8,243	8	243		
替天行道総本部	ばぶ～ちゃん	新領地6,242	6	242		
替天行道総本部	ばぶ～ちゃん	新領地4,242	4	242		
替天行道総本部	ばぶ～ちゃん	新領地4,238	4	238		
替天行道総本部	ばぶ～ちゃん	新領地1,244	1	244		
替天行道総本部	ばぶ～ちゃん	新領地6,246	6	246		
替天行道総本部	ばぶ～ちゃん	新領地6,248	6	248		
替天行道総本部	ばぶ～ちゃん	新領地2,253	2	253		
替天行道総本部	ばぶ～ちゃん	新領地-7,250	-7	250		
替天行道総本部	ばぶ～ちゃん	新領地2,232	2	232		
替天行道総本部	ばぶ～ちゃん	新領地-3,231	-3	231		
替天行道総本部	ばぶ～ちゃん	新領地7,244	7	244		
替天行道総本部	ばぶ～ちゃん	新領地267,227	267	227		
替天行道総本部	ばぶ～ちゃん	新領地257,214	257	214		
替天行道総本部	ばぶ～ちゃん	新領地255,212	255	212		
替天行道総本部	ばぶ～ちゃん	新領地253,211	253	211		
替天行道総本部	ばぶ～ちゃん	新領地271,216	271	216		
替天行道総本部	ばぶ～ちゃん	新領地201,411	201	411		
替天行道総本部	ばぶ～ちゃん	新領地202,412	202	412		
替天行道総本部	ばぶ～ちゃん	新領地201,410	201	410		
替天行道総本部	ばぶ～ちゃん	新領地200,405	200	405		
替天行道総本部	ばぶ～ちゃん	新領地195,421	195	421		
替天行道総本部	ばぶ～ちゃん	新領地201,404	201	404		
替天行道総本部	ばぶ～ちゃん	新領地186,414	186	414		
替天行道総本部	ばぶ～ちゃん	新領地109,73	109	73		
替天行道総本部	ばぶ～ちゃん	新領地110,79	110	79		
替天行道総本部	ばぶ～ちゃん	新領地119,71	119	71		
替天行道総本部	ばぶ～ちゃん	新領地119,73	119	73		
替天行道総本部	ばぶ～ちゃん	新領地-2,522	-2	522		
替天行道総本部	ばぶ～ちゃん	新領地1,515	1	515		
替天行道総本部	ばぶ～ちゃん	新領地-10,515	-10	515		
替天行道総本部	ばぶ～ちゃん	新領地117,90	117	90		
替天行道総本部	ばぶ～ちゃん	新領地114,97	114	97		
替天行道総本部	ばぶ～ちゃん	新領地104,100	104	100		
替天行道総本部	ばぶ～ちゃん	新領地-26,238	-26	238		
替天行道総本部	ばぶ～ちゃん	新領地-32,239	-32	239		
替天行道総本部	ばぶ～ちゃん	新領地-34,235	-34	235		
替天行道総本部	ばぶ～ちゃん	新領地-12,236	-12	236		
替天行道総本部	ばぶ～ちゃん	新領地111,90	111	90		
替天行道総本部	ばぶ～ちゃん	新領地-12,229	-12	229		
替天行道総本部	ばぶ～ちゃん	新領地61,85	61	85		
替天行道総本部	ばぶ～ちゃん	新領地57,92	57	92		
替天行道総本部	ばぶ～ちゃん	新領地55,95	55	95		
替天行道総本部	ばぶ～ちゃん	新領地68,83	68	83		
替天行道総本部	ばぶ～ちゃん	新領地58,96	58	96		
替天行道総本部	ばぶ～ちゃん	新領地497,446	497	446		
替天行道総本部	ばぶ～ちゃん	新領地498,447	498	447		
替天行道総本部	ばぶ～ちゃん	新領地498,448	498	448		
替天行道総本部	ばぶ～ちゃん	新領地499,449	499	449		
替天行道総本部	ばぶ～ちゃん	新領地499,450	499	450		
替天行道総本部	ばぶ～ちゃん	新領地-70,291	-70	291		
替天行道総本部	ばぶ～ちゃん	新領地-71,292	-71	292		
替天行道総本部	ばぶ～ちゃん	新領地-72,293	-72	293		
替天行道総本部	ばぶ～ちゃん	新領地-71,294	-71	294		
替天行道総本部	ばぶ～ちゃん	新領地-71,295	-71	295		
替天行道総本部	ばぶ～ちゃん	新領地-69,285	-69	285		
替天行道総本部	ばぶ～ちゃん	新領地-69,284	-69	284		
替天行道総本部	ばぶ～ちゃん	新領地-69,283	-69	283		
替天行道総本部	ばぶ～ちゃん	新領地-69,282	-69	282		
替天行道総本部	ばぶ～ちゃん	新領地-70,281	-70	281		
替天行道総本部	ばぶ～ちゃん	新領地-70,280	-70	280		
替天行道総本部	ばぶ～ちゃん	新領地-66,283	-66	283		
替天行道総本部	ばぶ～ちゃん	新領地-65,282	-65	282		
替天行道総本部	ばぶ～ちゃん	新領地-65,281	-65	281		
替天行道総本部	ばぶ～ちゃん	新領地-65,280	-65	280		
替天行道総本部	ばぶ～ちゃん	新領地-65,279	-65	279		
替天行道総本部	ばぶ～ちゃん	新領地-64,279	-64	279		
替天行道総本部	ばぶ～ちゃん	新領地-63,278	-63	278		
替天行道総本部	ばぶ～ちゃん	新領地-62,278	-62	278		
替天行道総本部	ばぶ～ちゃん	新領地-61,277	-61	277		
替天行道総本部	ばぶ～ちゃん	新領地-60,276	-60	276		
替天行道総本部	ばぶ～ちゃん	新領地-59,276	-59	276		
替天行道総本部	ばぶ～ちゃん	新領地63,83	63	83		
替天行道総本部	ばぶ～ちゃん	新領地198,369	198	369		
替天行道総本部	ばぶ～ちゃん	新領地199,368	199	368		
替天行道総本部	ばぶ～ちゃん	新領地198,367	198	367		
替天行道総本部	ばぶ～ちゃん	新領地198,366	198	366		
替天行道総本部	ばぶ～ちゃん	新領地200,367	200	367		
替天行道総本部	ばぶ～ちゃん	新領地201,367	201	367		
替天行道総本部	ばぶ～ちゃん	新領地202,367	202	367		
替天行道総本部	クリスティン	クリ城	671	84	867	1
替天行道総本部	クリスティン	新規砦730,153	730	153	811	
替天行道総本部	クリスティン	新規砦743,165	743	165	819	
替天行道総本部	クリスティン	新規砦728,195	728	195	615	
替天行道総本部	クリスティン	新規砦428,641	428	641	571	
替天行道総本部	クリスティン	新規砦719,206	719	206	758	
替天行道総本部	クリスティン	新規砦715,192	715	192	658	
替天行道総本部	クリスティン	新規砦709,188	709	188	647	
替天行道総本部	クリスティン	新領地669,86	669	86		
替天行道総本部	クリスティン	新領地664,87	664	87		
替天行道総本部	クリスティン	新領地662,89	662	89		
替天行道総本部	クリスティン	新領地706,135	706	135		
替天行道総本部	クリスティン	新領地683,113	683	113		
替天行道総本部	クリスティン	新領地717,147	717	147		
替天行道総本部	クリスティン	新領地728,152	728	152		
替天行道総本部	クリスティン	新領地732,152	732	152		
替天行道総本部	クリスティン	新領地717,163	717	163		
替天行道総本部	クリスティン	新領地707,171	707	171		
替天行道総本部	クリスティン	新領地747,171	747	171		
替天行道総本部	クリスティン	新領地743,160	743	160		
替天行道総本部	クリスティン	新領地716,210	716	210		
替天行道総本部	クリスティン	新領地714,212	714	212		
替天行道総本部	クリスティン	新領地707,217	707	217		
替天行道総本部	クリスティン	新領地713,189	713	189		
替天行道総本部	クリスティン	新領地751,176	751	176		
替天行道総本部	クリスティン	新領地754,182	754	182		
替天行道総本部	クリスティン	新領地715,193	715	193		
替天行道総本部	クリスティン	新領地773,193	773	193		
替天行道総本部	クリスティン	新領地721,224	721	224		
替天行道総本部	クリスティン	新領地722,224	722	224		
替天行道総本部	クリスティン	新領地717,223	717	223		
替天行道総本部	クリスティン	新領地715,228	715	228		
替天行道総本部	クリスティン	新領地763,190	763	190		
替天行道総本部	クリスティン	新領地200,502	200	502		
替天行道総本部	クリスティン	新領地176,44	176	44		
替天行道総本部	クリスティン	新領地719,205	719	205		
替天行道総本部	クリスティン	新領地374,201	374	201		
替天行道総本部	クリスティン	新領地222,353	222	353		
替天行道総本部	クリスティン	新領地224,352	224	352		
替天行道総本部	クリスティン	新領地226,352	226	352		
替天行道総本部	クリスティン	新領地510,106	510	106		
替天行道総本部	クリスティン	新領地672,83	672	83		
替天行道総本部	クリスティン	新領地672,82	672	82		
替天行道総本部	クリスティン	新領地741,162	741	162		
替天行道総本部	クリスティン	新領地743,164	743	164		
替天行道総本部	クリスティン	新領地739,162	739	162		
替天行道総本部	クリスティン	新領地741,164	741	164		
替天行道総本部	クリスティン	新領地725,726	725	726		
替天行道総本部	クリスティン	新領地768,153	768	153		
替天行道総本部	クリスティン	新領地772,372	772	372		
替天行道総本部	クリスティン	新領地427,640	427	640		
替天行道総本部	クリスティン	新領地423,646	423	646		
替天行道総本部	クリスティン	新領地422,647	422	647		
替天行道総本部	クリスティン	新領地72,150	72	150		
替天行道総本部	クリスティン	新領地673,81	673	81		
替天行道総本部	クリスティン	新領地674,80	674	80		
替天行道総本部	クリスティン	新領地675,79	675	79		
替天行道総本部	クリスティン	新領地676,80	676	80		
替天行道総本部	クリスティン	新領地673,84	673	84		
替天行道総本部	クリスティン	新領地674,85	674	85		
替天行道総本部	クリスティン	新領地675,86	675	86		
替天行道総本部	クリスティン	新領地676,87	676	87		
替天行道総本部	クリスティン	新領地677,88	677	88		
替天行道総本部	ふりだむ	今期は替天	15	675	654	1
替天行道総本部	ふりだむ	①9,688	9	688	1119	
替天行道総本部	ふりだむ	②408,336	408	336	955	
替天行道総本部	ふりだむ	③411,371	411	371	846	
替天行道総本部	ふりだむ	④283,295	283	295	341	
替天行道総本部	ふりだむ	⑤399,363	399	363	211	
替天行道総本部	ふりだむ	⑥405,332	405	332	94	
替天行道総本部	ふりだむ	新規砦23,544	23	544	2	
替天行道総本部	ふりだむ	⑦393,359	393	359	24	
替天行道総本部	ふりだむ	新領地69,680	69	680		
替天行道総本部	ふりだむ	新領地10,680	10	680		
替天行道総本部	ふりだむ	新領地20,680	20	680		
替天行道総本部	ふりだむ	新領地10,691	10	691		
替天行道総本部	ふりだむ	新領地12,688	12	688		
替天行道総本部	ふりだむ	新領地16,697	16	697		
替天行道総本部	ふりだむ	新領地421,333	421	333		
替天行道総本部	ふりだむ	新領地421,332	421	332		
替天行道総本部	ふりだむ	新領地422,332	422	332		
替天行道総本部	ふりだむ	新領地423,332	423	332		
替天行道総本部	ふりだむ	新領地423,333	423	333		
替天行道総本部	ふりだむ	新領地422,334	422	334		
替天行道総本部	ふりだむ	新領地423,334	423	334		
替天行道総本部	ふりだむ	新領地408,335	408	335		
替天行道総本部	ふりだむ	新領地406,333	406	333		
替天行道総本部	ふりだむ	新領地407,334	407	334		
替天行道総本部	ふりだむ	新領地411,368	411	368		
替天行道総本部	ふりだむ	新領地412,370	412	370		
替天行道総本部	ふりだむ	新領地405,366	405	366		
替天行道総本部	ふりだむ	新領地400,365	400	365		
替天行道総本部	ふりだむ	新領地400,361	400	361		
替天行道総本部	ふりだむ	新領地411,367	411	367		
替天行道総本部	ふりだむ	新領地286,417	286	417		
替天行道総本部	ふりだむ	新領地411,369	411	369		
替天行道総本部	ふりだむ	新領地394,359	394	359		
替天行道総本部	ふりだむ	新領地25,764	25	764		
替天行道総本部	ふりだむ	新領地41,749	41	749		
替天行道総本部	ふりだむ	新領地16,676	16	676		
替天行道総本部	ふりだむ	新領地15,676	15	676		
替天行道総本部	ふりだむ	新領地14,676	14	676		
替天行道総本部	ふりだむ	新領地14,675	14	675		
替天行道総本部	ふりだむ	新領地14,674	14	674		
替天行道総本部	ふりだむ	新領地16,674	16	674		
替天行道総本部	ふりだむ	新領地16,675	16	675		
替天行道総本部	ふりだむ	新領地15,674	15	674		
替天行道総本部	ふりだむ	新領地17,676	17	676		
替天行道総本部	ふりだむ	新領地18,676	18	676		
替天行道総本部	ふりだむ	新領地412,372	412	372		
替天行道総本部	ふりだむ	新領地413,372	413	372		
替天行道総本部	ふりだむ	新領地412,373	412	373		
替天行道総本部	ふりだむ	新領地413,374	413	374		
替天行道総本部	ふりだむ	新領地155,685	155	685		
替天行道総本部	ふりだむ	新領地92,442	92	442		
替天行道総本部	ふりだむ	新領地21,286	21	286		
